,year,marathon_name,participant_count
3023,2011,Des Plaines River Trail Marathon,123
3024,2011,Frankenthon Monster Marathon,133
3025,2011,Mankato Marathon,499
3026,2011,Moncton Legs for Literacy Marathon,127
3027,2011,Peak to Creak Marathon (formerly Ridge to Bridge Marathon),309
3028,2011,Asbury Park Relay Marathon,64
3029,2011,Atlantic City Marathon,741
3030,2011,Baystate Marathon,971
3031,2011,Breakers Marathon,822
3032,2011,California Wine Country Marathon,211
3033,2011,Columbus Marathon,4740
3034,2011,Day of The Tread Marathon,43
3035,2011,Des Moines Marathon,1498
3036,2011,Detroit Free Press International Marathon,3384
3037,2011,Empire State Marathon,707
3038,2011,Grand Rapids Marathon,1452
3039,2011,Green Mountain Marathon,260
3040,2011,Humboldt Redwoods Marathon,149
3041,2011,Kennebecasis Challenge Marathon,42
3042,2011,Louisville Marathon,113
3043,2011,Mount Desert Island marathon,924
3044,2011,Nike 26.2 = Nike Women's Marathon,4781
3045,2011,Paso Robles Harvest Marathon,93
3046,2011,Poulsbo Marathon,39
3047,2011,Prince Edward Island Marathon,252
3048,2011,Seven Bridges Marathon,267
3049,2011,Toronto Waterfront Marathon,3858
3050,2011,Baltimore Marathon,3200
3051,2011,Hartford Marathon,2213
3052,2011,Indianapolis Marathon,766
3053,2011,Kansas City Marathon,1329
3054,2011,Leavenworth Oktoberfest Marathon,159
3055,2011,Marathon 2 Marathon,99
3056,2011,Marathon Makeover Marathon,184
3057,2011,Medoc Trail Marathon,128
3058,2011,"Monster ""Mash"" Marathon",38
3059,2011,Rockaway Marathon,39
3060,2011,The North Face Endurance Challenge - Atlanta,72
3061,2011,Triple Lakes Trail Race,86
3062,2011,WhistleStop Marathon,477
3063,2011,Bizz Johnson Trail Marathon,142
3064,2011,Century Marathon,25
3065,2011,Chester Marathon,755
3066,2011,Chicago Marathon,35670
3067,2011,City of Trees Marathon,191
3068,2011,Friends of the Falling Waters Trail - Wild Life Marathon,89
3069,2011,Kielder Marathon,1109
3070,2011,Leicester Marathon,354
3071,2011,Long Beach International City Marathon,3199
3072,2011,Melbourne Marathon,4971
3073,2011,Mohawk-Hudson River Marathon,884
3074,2011,Mystery Mountain Marathon,89
3075,2011,Okanagan Marathon,377
3076,2011,Portland Marathon,8461
3077,2011,Prairie Fire Wichita Marathon,531
3078,2011,Rock N Roll Denver Marathon,2381
3079,2011,Run Mother Road Marathon,123
3080,2011,RunLiverpool Marathon,5046
3081,2011,Spokane Series Marathon,172
3082,2011,Steamtown Marathon,1859
3083,2011,The Tyler Rose Marathon,212
3084,2011,Towpath Marathon,467
3085,2011,Trapline Marathon,15
3086,2011,Valley Harvest Marathon,93
3087,2011,Victoria Marathon,1733
3088,2011,Arkansas Marathon,23
3089,2011,Golden Hills Trail Marathon,119
3090,2011,Layton Marathon,237
3091,2011,Leona Valley Trail Races Marathon,37
3092,2011,Ottawa Fall Colours Marathon,80
3093,2011,Prairie State Marathon,224
3094,2011,Run The Rock Marathon,9
3095,2011,YMCA Stone Bridge Marathon,40
3096,2011,Blue Sky Marathon,88
3097,2011,Heritage Trail Marathon,46
3098,2011,Jersey Marathon,352
3099,2011,Johnstown Marathon,65
3100,2011,Kickin' Route 66 Mother Road Run Marathon,16
3101,2011,Lakefront Marathon,2077
3102,2011,Loch Ness Marathon,2347
3103,2011,Maine Marathon,960
3104,2011,Marathon de Rimouski,245
3105,2011,NipMuck Trail Marathon,143
3106,2011,PEC Marathon,179
3107,2011,Red White and Blue 26.2,74
3108,2011,Rockfest Marathon,569
3109,2011,Run Crazy Horse,119
3110,2011,Twin Cities Marathon,8531
3111,2011,Wineglass Marathon,1447
3112,2011,Bend Marathon,79
3113,2011,Freedom's Run,447
3114,2011,New Hampshire Marathon,234
3115,2011,Southern Tennessee Plunge Marathon,60
3116,2011,St. George Marathon,5700
3117,2011,West Texas CrossRoads Marathon,59
3118,2011,Adirondack Marathon,278
3119,2011,Bellingham Bay Marathon,443
3120,2011,Clarence Demar Marathon,178
3121,2011,Half Moon Bay International Marathon,104
3122,2011,Honest Abe Trail Run Marathon,33
3123,2011,Kenai River Marathon,35
3124,2011,Lake Tahoe Marathon,345
3125,2011,Montreal International Marathon,2531
3126,2011,Mooathon,25
3127,2011,New Forest Marathon,757
3128,2011,Newfoundland Provincial Marathon,58
3129,2011,Omaha Marathon,623
3130,2011,Quad Cities Marathon,649
3131,2011,Winthrop Road Marathon,101
3132,2011,World Alzheimer's Day Run for Heroes Marathon,39
3133,2011,Akron Marathon,1388
3134,2011,American Birkebeiner Trail Run,81
3135,2011,Cal-Neva Marathon,101
3136,2011,Flagstaff Marathon,45
3137,2011,Hamptons Marathon,328
3138,2011,Jackson Hole Marathon,122
3139,2011,Sault Area Chamber Chase Marathon,36
3140,2011,Emerald Bay Marathon,95
3141,2011,Cape Breton Fiddlers Run Marathon,46
3142,2011,Erie Marathon at Presque Isle,520
3143,2011,Farnham Pilgrims' Marathon,303
3144,2011,Fox Cities Marathon,839
3145,2011,Fox Valley Marathon,855
3146,2011,Maui Marathon,735
3147,2011,Montana Governor's Cup Marathon,158
3148,2011,NorCal Marathon,370
3149,2011,Rochester Marathon,555
3150,2011,Sydney Marathon,3138
3151,2011,Thunder Bay Marathon - Miles with the Giant,61
3152,2011,Yonkers Marathon,181
3153,2011,Air Force Marathon,2511
3154,2011,Autumn Color Run,18
3155,2011,Big Sur Trail Marathon,68
3156,2011,Bismarck Marathon,169
3157,2011,Equinox Marathon,408
3158,2011,Oktoberfest Marathon,127
3159,2011,Run for the Red Marathon,33
3160,2011,The Lydiard Legend Marathon,144
3161,2011,The North Face Endurace Challenge - Madison,139
3162,2011,Top of Utah Marathon,1831
3163,2011,Walker/North Country Races,68
3164,2011,Bacchus Marathon,78
3165,2011,Patriots' Run,65
3166,2011,Regina Queen City Marathon,416
3167,2011,Robin Hood Marathon,1405
3168,2011,Sioux Falls Marathon,354
3169,2011,Skagit Flats Marathon,299
3170,2011,Treherne Marathon,35
3171,2011,Two Bear Marathon,89
3172,2011,Two2go Lee Valley Trail Marathon,122
3173,2011,Via Marathon (formerly the Lehigh Valley Hospital Marathon for Via),667
3174,2011,Little Grand Canyon,105
3175,2011,Mid Mountain Marathon,309
3176,2011,Moose Mountain Marathon,136
3177,2011,Odyssey Trail Marathon,47
3178,2011,Run WoodStock,53
3179,2011,Salmon Marathon,110
3180,2011,Shore to Shore Marathon,33
3181,2011,American Discovery Trail Marathon,420
3182,2011,Boulder Backroads Marathon,250
3183,2011,Heart of America Marathon,209
3184,2011,Turtle Marathon,47
3185,2011,Monster Trail Marathon,29
3186,2011,Moray Marathon,173
3187,2011,Sunriver Marathon for a Cause,69
3188,2011,The Kauai Marathon,344
3189,2011,Tupelo Marathon,225
3190,2011,Wolverhampton City Marathon,312
3191,2011,World Championships Men's Marathon 2011,51
3192,2011,Beaver Island Marathon,59
3193,2011,Dingle Marathon,335
3194,2011,Hawke's Bay Marathon,67
3195,2011,Marquette Marathon,163
3196,2011,Pocatello Marathon,489
3197,2011,Adelaide Festival City Marathon,349
3198,2011,Guernsey Marathon,144
3199,2011,Longford Marathon,284
3200,2011,Perth CIty to Surf Marathon,861
3201,2011,Run The Rock Marathon - Canada,17
3202,2011,Shepparton Marathon,48
3203,2011,The Santa Rosa Marathon,416
3204,2011,Timmy's Challenge Marathon,51
3205,2011,Aspen Backcountry Marathon,191
3206,2011,Eisenbahn Marathon,172
3207,2011,Mesa Falls Marathon,181
3208,2011,North Country Trail Run,197
3209,2011,Silverton Alpine Marathon,15
3210,2011,The North Face Endurace Challenge - Kansas City,86
3211,2011,World Championships Women's Marathon 2011,46
3212,2011,Self-Transcendence Marathon,417
3213,2011,Alice Springs Marathon,25
3214,2011,Big Wild Life Runs Marathon (prev. Humpy's Classic Marathon),314
3215,2011,Drake Well Marathon,113
3216,2011,Edmonton Marathon,588
3217,2011,LEADING LADIES' MARATHON,155
3218,2011,Pikes Peak Marathon,728
3219,2011,,39
3220,2011,Fallsburg Marathon and Half Marathon,69
3221,2011,Mudgee Marathon,43
3222,2011,Park City Marathon,385
3223,2011,Run With the Horses Marathon,36
3224,2011,Extraterrestrial Full Moon Midnight Marathon,169
3225,2011,Isle of Man Marathon,101
3226,2011,Marathon by the Sea,77
3227,2011,Overlander Sports Marathon,10
3228,2011,Crater Lake Marathon,105
3229,2011,Mt. Sneffels Marathon,40
3230,2011,Paavo Nurmi Marathon (USA),180
3231,2011,Haulin' Aspen Trail Marathon,147
3232,2011,The Blister in the Sun Marathon,38
3233,2011,Townsville Marathon,133
3234,2011,Yukon River Trail Marathon,45
3235,2011,Eagle Creek Trail Marathon,109
3236,2011,Grizzly Marathon,58
3237,2011,Bearfest,13
3238,2011,The San Francisco Marathon,5999
3239,2011,Australian Outback Marathon,82
3240,2011,Bush Marathon,81
3241,2011,Frank Maier Marathon,52
3242,2011,Grand Island Trail Marathon,292
3243,2011,King Salmon Marathon,29
3244,2011,SOGONAPMIT Marathon,18
3245,2011,Wildwood Marathon,81
3246,2011,Around the Lake Marathon,123
3247,2011,Deseret News Classic Marathon,500
3248,2011,Carrollton Festival of Races,100
3249,2011,Light at the End of the Tunnel Marathon,287
3250,2011,Madison Marathon (MT),71
3251,2011,Nova Scotia Marathon,32
3252,2011,The Bogtrotters Marathon,77
3253,2011,Fairlands Valley Challenge,205
3254,2011,Friendly Massey Marathon,53
3255,2011,Eugene Curnow Trail Marathon (formerly the Half Voyageur Trail Marathon),150
3256,2011,Grant-Pierce Indoor Marathon,10
3257,2011,Kendall Mountain Marathon,6
3258,2011,Make It By Midnight Marathon,36
3259,2011,Tin Cup Challenge Marathon,11
3260,2011,University of Okoboji Marathon,104
3261,2011,Geraldton RunFest Marathon,31
3262,2011,Mad Marathon,459
3263,2011,Missoula Marathon,1040
3264,2011,Aspen Valley Marathon,58
3265,2011,Dances With Dirt Devil's Lake,81
3266,2011,Grandfather Mountain Marathon,360
3267,2011,Knysna Forest Marathon,707
3268,2011,Foot Traffic Flat Marathon,412
3269,2011,Freedom Marathon,55
3270,2011,Gold Coast Airport Marathon,4549
3271,2011,Leadville Trail Marathon,349
3272,2011,Stars and Stripes Marathon,53
3273,2011,1/2 Sauer 1/2 Kraut Marathon,178
3274,2011,Bellevue Ghost Marathon,32
3275,2011,Kona Marathon,305
3276,2011,Pichi Richi Marathon,59
3277,2011,The North Devon AONB Marathon,118
3278,2011,Keyes Peak Trail Marathon,31
3279,2011,Pacific Crest Marathon,171
3280,2011,Rock 'n' Roll Seattle Marathon,3500
3281,2011,Run Charlevoix Marathon,333
3282,2011,Running With The Devil Marathon,36
3283,2011,Johnny Miles Marathon,73
3284,2011,Manitoba Marathon,715
3285,2011,Perth Marathon,550
3286,2011,Vancouver USA Marathon,798
3287,2011,Wellington Marathon,404
3288,2011,Grandma's Marathon,6333
3289,2011,Mayo Midnight Marathon,9
3290,2011,Mayor's Marathon,1003
3291,2011,Niagara Marathon,144
3292,2011,Portumna Forest Park Marathon,47
3293,2011,Edge to Edge Marathon,126
3294,2011,Estes Park Marathon,112
3295,2011,Lake Placid Marathon,416
3296,2011,Macleay River Marathon,101
3297,2011,St. Joe River Marathon,54
3298,2011,Swan Lake Marathon,99
3299,2011,Bear Lake Marathon,119
3300,2011,Boogie Marathon,58
3301,2011,Carmel Marathon,579
3302,2011,Hatfield-McCoy Marathon,232
3303,2011,Indian/Celina Challenge,25
3304,2011,Marathon-to-Marathon,181
3305,2011,"Maryville Marathon, The Chamber Country Classic",39
3306,2011,Run the Caldera Marathon,109
3307,2011,South Downs Marathon,512
3308,2011,Teton DAM Marathon,87
3309,2011,Utah Valley Marathon,1635
3310,2011,Bear Lake Idaho Marathon,78
3311,2011,Cork City Marathon,1379
3312,2011,Casper Wyoming Marathon,169
3313,2011,City of Christchurch Marathon,316
3314,2011,Conquer the Cove Marathon,87
3315,2011,Deadwood-Mickelson Trail Marathon,396
3316,2011,Lewis and Clark Marathon (MT),80
3317,2011,Minneapolis Marathon,818
3318,2011,North Olympic Discovery Marathon,339
3319,2011,Ojai 2 Ocean Marathon,260
3320,2011,Rock 'n' Roll Marathon,8267
3321,2011,San Juan Island Marathon,41
3322,2011,Steamboat Marathon,357
3323,2011,Traralgon Marathon,36
3324,2011,Fallen 4 Marathon,40
3325,2011,Forest of Nisene Marks Marathon,47
3326,2011,God's Country Marathon,133
3327,2011,Green River Marathon,141
3328,2011,Marathon de la Baie,22
3329,2011,Newport Marathon,698
3330,2011,Ridge Runner Races,45
3331,2011,Sunburst Marathon,419
3332,2011,The North Face Endurance Challenge - Washington DC,199
3333,2011,Three Sisters Marathon,74
3334,2011,Timberline Marathon,72
3335,2011,Andy Payne Marathon,69
3336,2011,Arkansas River Bluegrass Marathon,33
3337,2011,Buffalo Marathon,863
3338,2011,Calgary Marathon,738
3339,2011,Coeur d' Alene Marathon,498
3340,2011,Madison Marathon (Mad City Marathon),1265
3341,2011,Med-City Marathon,212
3342,2011,Memorial Day Marathon,135
3343,2011,Newry City Marathon,203
3344,2011,Ottawa Marathon (National Capital Race Weekend),4071
3345,2011,Run for Water,162
3346,2011,Saskatchewan Marathon,156
3347,2011,Stillwater Marathon,246
3348,2011,Vermont City Marathon,2405
3349,2011,Wickham Park Marathon,57
3350,2011,Wyoming Marathon,86
3351,2011,Bayshore Marathon,1463
3352,2011,NAIA Marathon Championships - Men,55
3353,2011,NAIA Marathon Championships - Women,54
3354,2011,Prince of Wales Island International Marathon,41
3355,2011,Ridgeline Ramble Trail Run,20
3356,2011,Sehgahunda Trail Marathon,114
3357,2011,Blue Nose International Marathon,294
3358,2011,Bunbury Marathon,94
3359,2011,Edinburgh Marathon,9737
3360,2011,Mountaineer Marathon,8
3361,2011,Red Deer Marathon,161
3362,2011,Tupper Lake Marathon,23
3363,2011,Whitby International North Marathon,84
3364,2011,Windermere Marathon (UK),677
3365,2011,Berryman Marathon,76
3366,2011,Cape Wrath Marathon,79
3367,2011,Fargo Marathon,2209
3368,2011,Horseshoe Lake Trail Run,28
3369,2011,Huff to Bluff Marathon,85
3370,2011,Oak Mountain Trail Marathon,81
3371,2011,Ogden Marathon,2368
3372,2011,Rock/Creek Scenic City Trail Marathon,175
3373,2011,Timp Trail Marathon and 1/2 Marathon,84
3374,2011,White Peak Marathon,198
3375,2011,Bob Potts Heritage Rail Trail Marathon,406
3376,2011,Capital City Marathon,355
3377,2011,Chicagoland Marathon,237
3378,2011,Cleveland Marathon,2666
3379,2011,Colorado Colfax Marathon,757
3380,2011,Delaware Marathon,534
3381,2011,Great Ocean Road Marathon,627
3382,2011,Green Bay Marathon,2055
3383,2011,Mississauga Marathon,1070
3384,2011,Pasadena Marathon,868
3385,2011,Pittsburgh Marathon,4265
3386,2011,Pocono Mountain Run For The Red Marathon,633
3387,2011,Rockford Marathon,257
3388,2011,Shires of Vermont Marathon,283
3389,2011,Sugarloaf Marathon,392
3390,2011,Toronto Marathon,1261
3391,2011,Brookings Marathon,188
3392,2011,Dances With Dirt Gnaw Bone,25
3393,2011,Famous Idaho Potato Marathon,199
3394,2011,Journeys Marathon,101
3395,2011,Lake Wobegon Trail Marathon,244
3396,2011,Palos Verdes Marathon,227
3397,2011,Sky Mesa Pass Trail,28
3398,2011,Twisted Ankle Trail Marathon and Half,122
3399,2011,Whiskey Row Marathon,131
3400,2011,Windermere Marathon,357
3401,2011,Fredericton Marathon,169
3402,2011,Halstead Marathon ,604
3403,2011,Kalamazoo Marathon,1196
3404,2011,Shakespeare Marathon,1077
3405,2011,Grand Valley Marathon,33
3406,2011,Lake Geneva Marathon,84
3407,2011,Lake Lowell Marathon,33
3408,2011,Mother's Day Marathon,5
3409,2011,New River Marathon,197
3410,2011,Provo City Marathon,137
3411,2011,River Towns Marathon,71
3412,2011,Shiprock Marathon,119
3413,2011,The North Face Endurance Challenge - Bear Mountain,148
3414,2011,Wild Wild West Marathon,67
3415,2011,Wisconsin Marathon,711
3416,2011,Belfast City Marathon,2881
3417,2011,Avenue of the Giants Marathon,566
3418,2011,Big Sur International Marathon,3218
3419,2011,Cincinnati Flying Pig Marathon,4291
3420,2011,Colorado Marathon (prev. Fort Collins Old Town Marathon),986
3421,2011,Cox Sports Providence Marathon,1206
3422,2011,Diablo Marathon & 50 mile Endurance Run,27
3423,2011,Eau Claire Marathon,308
3424,2011,Eugene Marathon,2290
3425,2011,Gettysburg North-South Marathon,708
3426,2011,Great Limerick Run,459
3427,2011,La Crosse Fitness Festival,213
3428,2011,Lincoln Marathon,1168
3429,2011,Long Island Marathon,608
3430,2011,New Jersey Marathon,1856
3431,2011,North Shore Marathon,592
3432,2011,OC Marathon,1657
3433,2011,Oklahoma City Memorial Marathon,2495
3434,2011,Potomac River Run Marathon,199
3435,2011,Race of Champions Marathon,82
3436,2011,Reno's Rock-n-River Marathon,176
3437,2011,"Sudbury Rocks!!! Race, Run or Walk for Diabetes",46
3438,2011,Tacoma City Marathon,342
3439,2011,Three Forts Marathon,237
3440,2011,Trail Marathon,181
3441,2011,Vancouver International Marathon,3218
3442,2011,Waterloo Marathon,129
3443,2011,Country Music Marathon,4082
3444,2011,Frisco Marathon & Races,72
3445,2011,Illinois Marathon,1885
3446,2011,JailBreak Marathon,40
3447,2011,Juniperwood Ranch Marathon,8
3448,2011,Kentucky Derby Festival Marathon,1557
3449,2011,Muddy Marathon,8
3450,2011,Rotorua Marathon,1574
3451,2011,Run for the Lakes,102
3452,2011,Triple Crown Trail Marathon,81
3453,2011,The Easter Marathon,27
3454,2011,Free State Trail Marathon,89
3455,2011,Pine Line Trail Marathon,72
3456,2011,River Rat Marathon,33
3457,2011,The New Mexico-Texas Challenge Marathon,54
3458,2011,Gopher Attack Marathon,60
3459,2011,Boston Marathon,23879
3460,2011,Earth Day Challenge,117
3461,2011,Glass City Marathon,642
3462,2011,London Marathon,34688
3463,2011,Blue Ridge Marathon,226
3464,2011,Endurancelife Coastal Trail Series - Exmoor Marathon,117
3465,2011,Gansett Marathon,162
3466,2011,Oz Marathon (prev. Olathe Marathon),478
3467,2011,Salt Lake City Marathon,1197
3468,2011,Skyline to the Sea,69
3469,2011,Wenatchee Marathon,127
3470,2011,Big-D Texas Marathon,699
3471,2011,Brighton Marathon,7806
3472,2011,Bungay Black Dog Marathon,218
3473,2011,Canberra Marathon,947
3474,2011,Connemara International Marathon,541
3475,2011,GO! St. Louis Marathon,1909
3476,2011,Hogeye Marathon,163
3477,2011,Vernonia Marathon,136
3478,2011,Whidbey Island Marathon,187
3479,2011,Andrew Jackson Marathon,117
3480,2011,Charlottesville Marathon,411
3481,2011,Davy Crockett Bear Chase,123
3482,2011,Diamond Valley Lake Challenge,88
3483,2011,Eisenhower Marathon,193
3484,2011,Garden Spot Village Marathon,248
3485,2011,Kings Mountain Marathon,65
3486,2011,Labor of Love Marathon@ Lovell Canyon,61
3487,2011,Moab Marathon,48
3488,2011,Muir Woods Trail Marathon,43
3489,2011,North Pole Marathon,27
3490,2011,Athens Marathon (Ohio),196
3491,2011,Crossroads of Indiana,109
3492,2011,Knoxville Marathon,628
3493,2011,Ohio River Road Runners Club Marathon,168
3494,2011,Sussex Marathon,314
3495,2011,Taunton Marathon,214
3496,2011,Crawley Track Marathon,2
3497,2011,Golden Gate Headlands Marathon,39
3498,2011,Martian Marathon,418
3499,2011,Rockin K Trail Marathon,67
3500,2011,Trailbreaker Marathon,120
3501,2011,Yakima River Canyon Marathon,485
3502,2011,Guam Marathon,85
3503,2011,Bataan Memorial Death March,2960
3504,2011,Oakland Marathon Running Festival,904
3505,2011,Ocean Drive Marathon,737
3506,2011,River City Marathon,247
3507,2011,Virginia Creeper Marathon,102
3508,2011,Endurancelife Coastal Trail Series - Sussex Marathon,118
3509,2011,Napa Valley Trail Marathon,20
3510,2011,National Marathon,2877
3511,2011,Sand Hollow Marathon,69
3512,2011,A2A Arbuckles to Ardmore Race for Mercy,137
3513,2011,Big Island International Marathon,180
3514,2011,City of Los Angeles Marathon (L.A. Marathon),19626
